,Prediction,Confidence,True Value
928,occupation,0.7721872,occupation
929,occupation,0.94183177,occupation
930,occupation,0.9515336,occupation
931,participant,0.50595814,occupation
932,occupation,0.74776137,occupation
933,occupation,0.9875804,occupation
934,occupation,0.7721872,occupation
935,occupation,0.94183177,occupation
936,occupation,0.9127321,occupation
937,participant,0.6565625,occupation
938,occupation,0.6454097,occupation
939,occupation,0.9767089,occupation
940,occupation,0.6569487,occupation
941,occupation,0.90818566,occupation
942,occupation,0.8255648,occupation
943,participant,0.75587714,occupation
944,occupation,0.51378775,occupation
945,occupation,0.9767089,occupation
946,occupation,0.6569487,occupation
947,occupation,0.90818566,occupation
948,occupation,0.86918294,occupation
949,participant,0.671613,occupation
950,occupation,0.5747249,occupation
951,occupation,0.9767089,occupation
952,occupation,0.6569487,occupation
953,occupation,0.90818566,occupation
954,participant,0.55611223,occupation
955,participant,0.9353184,occupation
956,participant,0.84332526,occupation
957,occupation,0.9767089,occupation
958,occupation,0.6569487,occupation
959,occupation,0.90818566,occupation
960,occupation,0.88723576,occupation
961,participant,0.59871554,occupation
962,occupation,0.6931317,occupation
963,occupation,0.9767089,occupation
964,occupation,0.6569487,occupation
965,occupation,0.90818566,occupation
966,occupation,0.8577799,occupation
967,participant,0.74617314,occupation
968,occupation,0.50602555,occupation
969,occupation,0.9767089,occupation
970,occupation,0.6569487,occupation
971,occupation,0.90818566,occupation
972,occupation,0.884783,occupation
973,participant,0.68898344,occupation
974,participant,0.5108306,occupation
975,occupation,0.97226036,occupation
976,occupation,0.6762629,occupation
977,occupation,0.878764,occupation
978,occupation,0.6751677,occupation
979,participant,0.8557073,occupation
980,participant,0.7152583,occupation
981,occupation,0.97226036,occupation
982,occupation,0.6762629,occupation
983,occupation,0.878764,occupation
984,occupation,0.60855955,occupation
985,participant,0.8890417,occupation
986,participant,0.7652113,occupation
987,occupation,0.97226036,occupation
988,occupation,0.6762629,occupation
989,occupation,0.878764,occupation
990,occupation,0.6825052,occupation
991,participant,0.8401608,occupation
992,participant,0.7359289,occupation
993,occupation,0.97226036,occupation
994,occupation,0.6762629,occupation
995,occupation,0.878764,occupation
996,occupation,0.8271397,occupation
997,participant,0.6733693,occupation
998,occupation,0.54029685,occupation
999,occupation,0.97226036,occupation
1000,occupation,0.6762629,occupation
1001,occupation,0.878764,occupation
1002,occupation,0.8900811,occupation
1003,participant,0.6388023,occupation
1004,occupation,0.558304,occupation
1005,occupation,0.97226036,occupation
1006,occupation,0.6762629,occupation
1007,occupation,0.878764,occupation
1008,occupation,0.98635626,occupation
1009,occupation,0.808412,occupation
1010,occupation,0.92402816,occupation
1011,occupation,0.9966329,occupation
1012,occupation,0.9522451,occupation
1013,occupation,0.98882616,occupation
1014,occupation,0.94040245,occupation
1015,occupation,0.5608513,occupation
1016,occupation,0.76733744,occupation
1017,occupation,0.9966329,occupation
1018,occupation,0.9522451,occupation
1019,occupation,0.98882616,occupation
1020,occupation,0.934861,occupation
1021,occupation,0.53546953,occupation
1022,occupation,0.7623995,occupation
1023,occupation,0.9966329,occupation
1024,occupation,0.9522451,occupation
1025,occupation,0.98882616,occupation
1026,occupation,0.874408,occupation
1027,participant,0.59848696,occupation
1028,occupation,0.62317246,occupation
1029,occupation,0.9966329,occupation
1030,occupation,0.9522451,occupation
1031,occupation,0.98882616,occupation
1032,occupation,0.98403937,occupation
1033,occupation,0.8377691,occupation
1034,occupation,0.93273747,occupation
1035,occupation,0.9966329,occupation
1036,occupation,0.9522451,occupation
1037,occupation,0.98882616,occupation
1038,occupation,0.98147506,occupation
1039,occupation,0.7867399,occupation
1040,occupation,0.92097145,occupation
1041,occupation,0.9966329,occupation
1042,occupation,0.9522451,occupation
1043,occupation,0.98882616,occupation
1044,occupation,0.98835814,occupation
1045,occupation,0.8295283,occupation
1046,occupation,0.92582375,occupation
1047,occupation,0.99837273,occupation
1048,occupation,0.9768247,occupation
1049,occupation,0.99328136,occupation
1050,occupation,0.94778204,occupation
1051,occupation,0.5030708,occupation
1052,occupation,0.7308646,occupation
1053,occupation,0.99837273,occupation
1054,occupation,0.9768247,occupation
1055,occupation,0.99328136,occupation
1056,occupation,0.8934166,occupation
1057,participant,0.6533616,occupation
1058,occupation,0.5923679,occupation
1059,occupation,0.99837273,occupation
1060,occupation,0.9768247,occupation
1061,occupation,0.99328136,occupation
1062,occupation,0.89291084,occupation
1063,participant,0.6138159,occupation
1064,occupation,0.58248556,occupation
1065,occupation,0.99837273,occupation
1066,occupation,0.9768247,occupation
1067,occupation,0.99328136,occupation
1068,occupation,0.98268557,occupation
1069,occupation,0.8176295,occupation
1070,occupation,0.9294143,occupation
1071,occupation,0.99837273,occupation
1072,occupation,0.9768247,occupation
1073,occupation,0.99328136,occupation
1074,occupation,0.9892497,occupation
1075,occupation,0.8585152,occupation
1076,occupation,0.94232076,occupation
1077,occupation,0.99837273,occupation
1078,occupation,0.9768247,occupation
1079,occupation,0.99328136,occupation
1080,occupation,0.999927,occupation
1081,occupation,0.99946177,occupation
1082,occupation,0.99933964,occupation
1083,occupation,0.9998525,occupation
1084,occupation,0.99542874,occupation
1085,occupation,0.9960756,occupation
1086,occupation,0.99797004,occupation
1087,occupation,0.9876042,occupation
1088,occupation,0.9828351,occupation
1089,occupation,0.9998525,occupation
1090,occupation,0.99542874,occupation
1091,occupation,0.9960756,occupation
1092,occupation,0.99538606,occupation
1093,occupation,0.9693253,occupation
1094,occupation,0.96305156,occupation
1095,occupation,0.9998525,occupation
1096,occupation,0.99542874,occupation
1097,occupation,0.9960756,occupation
1098,occupation,0.99758714,occupation
1099,occupation,0.9861535,occupation
1100,occupation,0.98165625,occupation
1101,occupation,0.9998525,occupation
1102,occupation,0.99542874,occupation
1103,occupation,0.9960756,occupation
1104,occupation,0.99894905,occupation
1105,occupation,0.99265754,occupation
1106,occupation,0.9924118,occupation
1107,occupation,0.9998525,occupation
1108,occupation,0.99542874,occupation
1109,occupation,0.9960756,occupation
1110,occupation,0.9996824,occupation
1111,occupation,0.99814236,occupation
1112,occupation,0.99260175,occupation
1113,occupation,0.9998525,occupation
1114,occupation,0.99542874,occupation
1115,occupation,0.9960756,occupation
1116,occupation,0.9997893,occupation
1117,occupation,0.99857545,occupation
1118,occupation,0.99790776,occupation
1119,occupation,0.9988331,occupation
1120,occupation,0.96646756,occupation
1121,occupation,0.97807485,occupation
1122,occupation,0.99799174,occupation
1123,occupation,0.9923639,occupation
1124,occupation,0.98575574,occupation
1125,occupation,0.9988331,occupation
1126,occupation,0.96646756,occupation
1127,occupation,0.97807485,occupation
1128,occupation,0.99248487,occupation
1129,occupation,0.97425336,occupation
1130,occupation,0.96200264,occupation
1131,occupation,0.9988331,occupation
1132,occupation,0.96646756,occupation
1133,occupation,0.97807485,occupation
1134,occupation,0.9956678,occupation
1135,occupation,0.98232037,occupation
1136,occupation,0.96404606,occupation
1137,occupation,0.9988331,occupation
1138,occupation,0.96646756,occupation
1139,occupation,0.97807485,occupation
1140,occupation,0.9976634,occupation
1141,occupation,0.9893311,occupation
1142,occupation,0.9852242,occupation
1143,occupation,0.9988331,occupation
1144,occupation,0.96646756,occupation
1145,occupation,0.97807485,occupation
1146,occupation,0.99961835,occupation
1147,occupation,0.99838066,occupation
1148,occupation,0.98911846,occupation
1149,occupation,0.9988331,occupation
1150,occupation,0.96646756,occupation
1151,occupation,0.97807485,occupation
1152,occupation,0.99962914,occupation
1153,occupation,0.9969466,occupation
1154,occupation,0.9955602,occupation
1155,occupation,0.9988784,occupation
1156,occupation,0.96632546,occupation
1157,occupation,0.9652979,occupation
1158,occupation,0.99624354,occupation
1159,occupation,0.9823405,occupation
1160,occupation,0.9705955,occupation
1161,occupation,0.9988784,occupation
1162,occupation,0.96632546,occupation
1163,occupation,0.9652979,occupation
1164,occupation,0.99750185,occupation
1165,occupation,0.98587865,occupation
1166,occupation,0.9736671,occupation
1167,occupation,0.9988784,occupation
1168,occupation,0.96632546,occupation
1169,occupation,0.9652979,occupation
1170,occupation,0.99363047,occupation
1171,occupation,0.9691623,occupation
1172,occupation,0.9410875,occupation
1173,occupation,0.9988784,occupation
1174,occupation,0.96632546,occupation
1175,occupation,0.9652979,occupation
1176,occupation,0.9976353,occupation
1177,occupation,0.986231,occupation
1178,occupation,0.9816798,occupation
1179,occupation,0.9988784,occupation
1180,occupation,0.96632546,occupation
1181,occupation,0.9652979,occupation
1182,occupation,0.9993775,occupation
1183,occupation,0.99604374,occupation
1184,occupation,0.978695,occupation
1185,occupation,0.9988784,occupation
1186,occupation,0.96632546,occupation
1187,occupation,0.9652979,occupation
1188,occupation,0.9996003,occupation
1189,occupation,0.9979301,occupation
1190,occupation,0.9972974,occupation
1191,occupation,0.99865746,occupation
1192,occupation,0.97580796,occupation
1193,occupation,0.9759048,occupation
1194,occupation,0.99460214,occupation
1195,occupation,0.97758055,occupation
1196,occupation,0.9633544,occupation
1197,occupation,0.99865746,occupation
1198,occupation,0.97580796,occupation
1199,occupation,0.9759048,occupation
1200,occupation,0.9871365,occupation
1201,occupation,0.9474231,occupation
1202,occupation,0.92786926,occupation
1203,occupation,0.99865746,occupation
1204,occupation,0.97580796,occupation
1205,occupation,0.9759048,occupation
1206,occupation,0.9964122,occupation
1207,occupation,0.9881914,occupation
1208,occupation,0.982862,occupation
1209,occupation,0.99865746,occupation
